country,genre,survey_score,kf_score,survey_source,youtube_views,youtube_matched_videos,youtube_error,youtube_source,trends_interest,trends_source,kf_count,kf_source,export_usd,customs_source,survey_norm,youtube_norm,trends_norm,L2_norm,wa,wb,wg,L3_norm,L1_norm,dsi,genre_weight,weighted_dsi
VN,ktourism,47,64,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,55,kf_api,50000.0,sample_kto,86.36363636363636,0.0,40.0,83.87096774193549,0.4,0.35,0.25,44.54545454545455,15.254237288135593,41.697499875739354,0.056,2.335059993041404
TH,kpop,88,65,sample_baseline,6437506,14,,youtube_api,5.0,trends_api,52,kf_api,,,100.0,6.401152510649992,0.0,74.19354838709677,0.4,0.35,0.25,42.2404033787275,,61.41229038374905,0.1228,7.541429259124384
TH,kvideo,72,65,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,52,kf_api,,,100.0,0.0,0.0,74.19354838709677,0.4,0.35,0.25,40.0,,60.51612903225806,0.1287,7.788425806451612
TH,kgame,66,65,sample_baseline,15929906,8,,youtube_search_fallback,11.0,trends_api,52,kf_api,,,80.0,50.462721814352406,10.76923076923077,74.19354838709677,0.4,0.35,0.25,52.35426032733103,,65.45783316319047,0.1067,6.984350798512423
TH,kwebtoon,64,65,sample_baseline,0,0,search_http_429,youtube_api,23.0,trends_api,52,kf_api,,,84.61538461538461,0.0,91.30434782608695,74.19354838709677,0.4,0.35,0.25,56.67224080267559,,67.18502535332829,0.0615,4.131879059229689
TH,kfood,48,65,sample_baseline,71685,1,,youtube_api,4.0,trends_api,52,kf_api,0.0,customs_api,66.66666666666666,13.227332612474305,9.375,74.19354838709677,0.4,0.35,0.25,33.63998308103267,50.0,53.98606113233556,0.1677,9.053462451892672
TH,kbeauty,62,65,sample_baseline,0,0,search_http_429,youtube_api,7.0,trends_api,52,kf_api,0.0,customs_api,70.27027027027027,0.0,9.75609756097561,74.19354838709677,0.4,0.35,0.25,30.547132498352013,50.0,53.36749101579943,0.2165,11.554061804920577
TH,kfashion,45,65,sample_baseline,0,0,search_http_429,youtube_api,10.0,trends_api,52,kf_api,0.0,customs_api,70.37037037037037,0.0,25.806451612903224,74.19354838709677,0.4,0.35,0.25,34.59976105137395,50.0,54.17801672640382,0.1401,7.5903401433691755
TH,ktourism,37,65,sample_baseline,2165438,8,,youtube_search_fallback,2.0,trends_api,52,kf_api,40000.0,sample_kto,40.909090909090914,61.987184845323874,40.0,74.19354838709677,0.4,0.35,0.25,48.059151059499726,11.864406779661017,37.80209811785949,0.056,2.1169174946001315
ID,kpop,86,69,sample_baseline,4212151,10,,youtube_api,13.0,trends_api,31,kf_api,,,94.44444444444444,4.188364399021434,19.047619047619047,6.451612903225806,0.4,0.35,0.25,44.00561007934004,,21.4732117736715,0.1228,2.6369104058068604
ID,kvideo,68,69,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,31,kf_api,,,88.88888888888889,0.0,0.0,6.451612903225806,0.4,0.35,0.25,35.55555555555556,,18.093189964157705,0.1287,2.3285935483870968
ID,kgame,69,69,sample_baseline,357718,1,,youtube_api,9.0,trends_api,31,kf_api,,,95.0,1.1331783076426512,7.6923076923076925,6.451612903225806,0.4,0.35,0.25,40.31968933075185,,19.998843474236224,0.1067,2.133876598701005
ID,kwebtoon,66,69,sample_baseline,0,0,search_http_429,youtube_api,25.0,trends_api,31,kf_api,,,92.3076923076923,0.0,100.0,6.451612903225806,0.4,0.35,0.25,61.92307692307693,,28.640198511166258,0.0615,1.7613722084367247
ID,kfood,54,69,sample_baseline,461074,2,,youtube_api,5.0,trends_api,31,kf_api,0.0,customs_api,88.88888888888889,85.07748004413725,12.5,6.451612903225806,0.4,0.35,0.25,68.4576735710036,50.0,40.62701858516846,0.1677,6.81315101673275
ID,kbeauty,61,69,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,31,kf_api,0.0,customs_api,67.56756756756756,0.0,4.878048780487805,6.451612903225806,0.4,0.35,0.25,28.24653922214898,50.0,32.584791715397536,0.2165,7.054607406383567
ID,kfashion,44,69,sample_baseline,0,0,search_http_429,youtube_api,9.0,trends_api,31,kf_api,0.0,customs_api,66.66666666666666,0.0,22.58064516129032,6.451612903225806,0.4,0.35,0.25,32.31182795698925,50.0,33.39784946236559,0.1401,4.679038709677419
ID,ktourism,41,69,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,31,kf_api,35000.0,sample_kto,59.09090909090909,0.0,20.0,6.451612903225806,0.4,0.35,0.25,28.63636363636364,10.16949152542373,12.747502360952335,0.056,0.7138601322133308
IN,kpop,54,50,sample_baseline,22346255,20,,youtube_api,11.0,trends_api,29,kf_api,,,5.555555555555555,22.22006259829116,14.285714285714285,0.0,0.4,0.35,0.25,13.570672703052699,,5.42826908122108,0.1228,0.6665914431739487
IN,kvideo,42,50,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,29,kf_api,,,16.666666666666664,0.0,50.0,0.0,0.4,0.35,0.25,19.166666666666664,,7.666666666666666,0.1287,0.9867
IN,kgame,54,50,sample_baseline,0,0,search_http_429,youtube_api,14.0,trends_api,29,kf_api,,,20.0,0.0,15.384615384615385,0.0,0.4,0.35,0.25,11.846153846153847,,4.7384615384615385,0.1067,0.5055938461538462
IN,kwebtoon,48,50,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,29,kf_api,,,23.076923076923077,0.0,13.043478260869565,0.0,0.4,0.35,0.25,12.491638795986622,,4.9966555183946495,0.0615,0.3072943143812709
IN,kfood,32,50,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,29,kf_api,0.0,customs_api,7.4074074074074066,0.0,6.25,0.0,0.4,0.35,0.25,4.525462962962963,50.0,25.90509259259259,0.1677,4.3442840277777774
IN,kbeauty,42,50,sample_baseline,251543,1,,youtube_api,7.0,trends_api,29,kf_api,0.0,customs_api,16.216216216216218,0.4795625002383104,9.75609756097561,0.0,0.4,0.35,0.25,9.093357751813798,50.0,26.818671550362758,0.2165,5.806242390653537
IN,kfashion,30,50,sample_baseline,0,0,search_http_429,youtube_api,11.0,trends_api,29,kf_api,0.0,customs_api,14.814814814814813,0.0,29.03225806451613,0.0,0.4,0.35,0.25,13.18399044205496,50.0,27.63679808841099,0.1401,3.87191541218638
IN,ktourism,32,50,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,29,kf_api,30000.0,sample_kto,18.181818181818183,0.0,20.0,0.0,0.4,0.35,0.25,12.272727272727273,8.47457627118644,6.691833590138675,0.056,0.3747426810477658
MY,kpop,79,58,sample_baseline,100567921,20,,youtube_api,10.0,trends_api,35,kf_api,,,75.0,100.0,11.904761904761903,19.35483870967742,0.4,0.35,0.25,67.97619047619048,,38.803379416282645,0.1228,4.765054992319509
MY,kvideo,65,58,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,35,kf_api,,,80.55555555555556,0.0,100.0,19.35483870967742,0.4,0.35,0.25,57.22222222222222,,34.50179211469534,0.1287,4.440380645161291
MY,kgame,60,58,sample_baseline,0,0,search_http_429,youtube_api,29.0,trends_api,35,kf_api,,,50.0,0.0,38.46153846153847,19.35483870967742,0.4,0.35,0.25,29.615384615384617,,23.4590570719603,0.1067,2.503081389578164
MY,kwebtoon,58,58,sample_baseline,0,0,search_http_429,youtube_api,17.0,trends_api,35,kf_api,,,61.53846153846154,0.0,65.21739130434783,19.35483870967742,0.4,0.35,0.25,40.919732441471574,,27.980796202395084,0.0615,1.7208189664472977
MY,kfood,52,58,sample_baseline,350776,1,,youtube_api,33.0,trends_api,35,kf_api,0.0,customs_api,81.48148148148148,64.72526783111232,100.0,19.35483870967742,0.4,0.35,0.25,80.24643633348191,50.0,46.855738879599606,0.1677,7.857707410108853
MY,kbeauty,65,58,sample_baseline,342990,1,,youtube_api,16.0,trends_api,35,kf_api,0.0,customs_api,78.37837837837837,0.6539046682147309,31.70731707317073,19.35483870967742,0.4,0.35,0.25,39.50704725351919,50.0,38.70786106360706,0.2165,8.38025192027093
MY,kfashion,47,58,sample_baseline,0,0,search_http_429,youtube_api,19.0,trends_api,35,kf_api,0.0,customs_api,77.77777777777779,0.0,54.83870967741935,19.35483870967742,0.4,0.35,0.25,44.820788530465954,50.0,39.770609318996414,0.1401,5.5718623655913975
MY,ktourism,39,58,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,35,kf_api,30000.0,sample_kto,50.0,0.0,80.0,19.35483870967742,0.4,0.35,0.25,40.0,8.47457627118644,18.043739748496446,0.056,1.010449425915801
FR,kpop,60,46,sample_baseline,8002101,27,,youtube_api,17.0,trends_api,55,kf_api,,,22.22222222222222,7.956912025654781,28.57142857142857,83.87096774193549,0.4,0.35,0.25,18.816665240725207,,57.849246741451374,0.1228,7.103887499850229
FR,kvideo,44,46,sample_baseline,108997,1,,youtube_api,0.0,trends_api,55,kf_api,,,22.22222222222222,22.04886081121812,0.0,83.87096774193549,0.4,0.35,0.25,16.605990172815233,,56.96497671428738,0.1287,7.331392503128787
FR,kgame,56,46,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,55,kf_api,,,30.0,0.0,1.5384615384615385,83.87096774193549,0.4,0.35,0.25,12.384615384615385,,55.27642679900744,0.1067,5.897994739454094
FR,kwebtoon,50,46,sample_baseline,0,0,search_http_429,youtube_api,16.0,trends_api,55,kf_api,,,30.76923076923077,0.0,60.86956521739131,83.87096774193549,0.4,0.35,0.25,27.525083612040135,,61.33261408997734,0.0615,3.7719557665336065
FR,kfood,39,46,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,55,kf_api,0.0,customs_api,33.33333333333333,0.0,3.125,83.87096774193549,0.4,0.35,0.25,14.114583333333332,50.0,52.984206989247305,0.1677,8.885451512096772
FR,kbeauty,48,46,sample_baseline,0,0,search_http_429,youtube_api,14.0,trends_api,55,kf_api,0.0,customs_api,32.432432432432435,0.0,26.82926829268293,83.87096774193549,0.4,0.35,0.25,19.680290046143707,50.0,54.097348331809386,0.2165,11.712075913836731
FR,kfashion,35,46,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,55,kf_api,0.0,customs_api,33.33333333333333,0.0,6.451612903225806,83.87096774193549,0.4,0.35,0.25,14.946236559139784,50.0,53.1505376344086,0.1401,7.446390322580645
FR,ktourism,44,46,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,55,kf_api,25000.0,sample_kto,72.72727272727273,0.0,20.0,83.87096774193549,0.4,0.35,0.25,34.09090909090909,6.779661016949152,35.36930264923704,0.056,1.9806809483572745
GB,kpop,58,44,sample_baseline,11767700,19,,youtube_api,9.0,trends_api,30,kf_api,,,16.666666666666664,11.701246165762939,9.523809523809524,3.225806451612903,0.4,0.35,0.25,13.143055205636076,,7.192705953222172,0.1228,0.8832642910556828
GB,kvideo,43,44,sample_baseline,269974,3,,youtube_api,0.0,trends_api,30,kf_api,,,19.444444444444446,54.612687951483075,0.0,3.225806451612903,0.4,0.35,0.25,26.892218560796852,,12.692371295286483,0.1287,1.6335081857033704
GB,kgame,55,44,sample_baseline,0,0,search_http_429,youtube_api,12.0,trends_api,30,kf_api,,,25.0,0.0,12.307692307692308,3.225806451612903,0.4,0.35,0.25,13.076923076923077,,7.166253101736973,0.1067,0.7646392059553351
GB,kwebtoon,47,44,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,30,kf_api,,,19.230769230769234,0.0,8.695652173913043,3.225806451612903,0.4,0.35,0.25,9.866220735785955,,5.881972165282124,0.0615,0.3617412881648506
GB,kfood,36,44,sample_baseline,0,0,search_http_429,youtube_api,6.0,trends_api,30,kf_api,0.0,customs_api,22.22222222222222,0.0,15.625,3.225806451612903,0.4,0.35,0.25,12.79513888888889,50.0,28.52676971326165,0.1677,4.7839392809139785
GB,kbeauty,45,44,sample_baseline,0,0,search_http_429,youtube_api,44.0,trends_api,30,kf_api,0.0,customs_api,24.324324324324326,0.0,100.0,3.225806451612903,0.4,0.35,0.25,34.72972972972973,50.0,32.91368788142982,0.2165,7.1258134263295565
GB,kfashion,32,44,sample_baseline,0,0,search_http_429,youtube_api,9.0,trends_api,30,kf_api,0.0,customs_api,22.22222222222222,0.0,22.58064516129032,3.225806451612903,0.4,0.35,0.25,14.53405017921147,50.0,28.874551971326166,0.1401,4.045324731182796
GB,ktourism,40,44,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,30,kf_api,25000.0,sample_kto,54.54545454545454,0.0,20.0,3.225806451612903,0.4,0.35,0.25,26.818181818181817,6.779661016949152,9.72120880759481,0.056,0.5443876932253093
BR,kpop,76,55,sample_baseline,1479458,15,,youtube_api,47.0,trends_api,40,kf_api,,,66.66666666666666,1.4711032954534278,100.0,35.483870967741936,0.4,0.35,0.25,52.18155282007537,,42.16294370867531,0.1228,5.177609487425328
BR,kvideo,52,55,sample_baseline,108997,1,,youtube_api,0.0,trends_api,40,kf_api,,,44.44444444444444,22.04886081121812,0.0,35.483870967741936,0.4,0.35,0.25,25.49487906170412,,31.48827420532681,0.1287,4.05254089022556
BR,kgame,62,55,sample_baseline,31567671,8,,youtube_search_fallback,4.0,trends_api,40,kf_api,,,60.0,100.0,0.0,35.483870967741936,0.4,0.35,0.25,59.0,,44.89032258064516,0.1067,4.789797419354839
BR,kwebtoon,54,55,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,40,kf_api,,,46.15384615384615,0.0,4.3478260869565215,35.483870967741936,0.4,0.35,0.25,19.548494983277592,,29.109720573956196,0.0615,1.790247815298306
BR,kfood,40,55,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,0.0,customs_api,37.03703703703704,0.0,0.0,35.483870967741936,0.4,0.35,0.25,14.814814814814817,50.0,38.60812425328554,0.1677,6.474582437275984
BR,kbeauty,51,55,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,40,kf_api,0.0,customs_api,40.54054054054054,0.0,0.0,35.483870967741936,0.4,0.35,0.25,16.216216216216218,50.0,38.88840453356582,0.2165,8.419339581516999
BR,kfashion,37,55,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,40,kf_api,0.0,customs_api,40.74074074074074,0.0,0.0,35.483870967741936,0.4,0.35,0.25,16.296296296296298,50.0,38.904420549581836,0.1401,5.450509318996415
BR,ktourism,36,55,sample_baseline,2636666,8,,youtube_search_fallback,0.0,trends_api,40,kf_api,15000.0,sample_kto,36.36363636363637,75.47641757343352,0.0,35.483870967741936,0.4,0.35,0.25,40.96220069615627,3.389830508474576,20.532516683791123,0.056,1.149820934292303
AR,kpop,68,43,sample_baseline,4514041,9,,youtube_api,42.0,trends_api,60,kf_api,,,44.44444444444444,4.488549584315261,88.09523809523809,100.0,0.4,0.35,0.25,41.37257965609764,,76.54903186243905,0.1228,9.400221112707516
AR,kvideo,45,43,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,60,kf_api,,,25.0,0.0,0.0,100.0,0.4,0.35,0.25,10.0,,64.0,0.1287,8.2368
AR,kgame,58,43,sample_baseline,0,0,search_http_429,youtube_api,6.0,trends_api,60,kf_api,,,40.0,0.0,3.076923076923077,100.0,0.4,0.35,0.25,16.76923076923077,,66.70769230769231,0.1067,7.1177107692307695
AR,kwebtoon,50,43,sample_baseline,0,0,search_http_429,youtube_api,5.0,trends_api,60,kf_api,,,30.76923076923077,0.0,13.043478260869565,100.0,0.4,0.35,0.25,15.568561872909699,,66.22742474916387,0.0615,4.072986622073578
AR,kfood,36,43,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,60,kf_api,0.0,customs_api,22.22222222222222,0.0,0.0,100.0,0.4,0.35,0.25,8.88888888888889,50.0,56.77777777777778,0.1677,9.521633333333332
AR,kbeauty,44,43,sample_baseline,0,0,search_http_429,youtube_api,4.0,trends_api,60,kf_api,0.0,customs_api,21.62162162162162,0.0,2.4390243902439024,100.0,0.4,0.35,0.25,9.258404746209624,50.0,56.851680949241924,0.2165,12.308388925510876
AR,kfashion,32,43,sample_baseline,0,0,search_http_429,youtube_api,3.0,trends_api,60,kf_api,0.0,customs_api,22.22222222222222,0.0,3.225806451612903,100.0,0.4,0.35,0.25,9.695340501792115,50.0,56.939068100358426,0.1401,7.977163440860216
AR,ktourism,33,43,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,60,kf_api,8000.0,sample_kto,22.727272727272727,0.0,20.0,100.0,0.4,0.35,0.25,14.090909090909092,1.0169491525423728,33.326656394453,0.056,1.8662927580893682
AE,kpop,63,40,sample_baseline,33256283,23,,youtube_api,10.0,trends_api,45,kf_api,,,30.555555555555557,33.06848015680865,11.904761904761903,51.61290322580645,0.4,0.35,0.25,26.77238075329572,,41.676694236802156,0.1228,5.117898052279305
AE,kvideo,50,40,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,45,kf_api,,,38.88888888888889,0.0,50.0,51.61290322580645,0.4,0.35,0.25,28.055555555555557,,42.18996415770609,0.1287,5.429848387096775
AE,kgame,52,40,sample_baseline,420539,1,,youtube_api,16.0,trends_api,45,kf_api,,,10.0,1.332182535734106,18.461538461538463,51.61290322580645,0.4,0.35,0.25,9.081648502891554,,34.60040133664049,0.1067,3.69186282261954
AE,kwebtoon,44,40,sample_baseline,0,0,search_http_429,youtube_api,7.0,trends_api,45,kf_api,,,7.6923076923076925,0.0,21.73913043478261,51.61290322580645,0.4,0.35,0.25,8.511705685618729,,34.37242420973136,0.0615,2.113904088898479
AE,kfood,43,40,sample_baseline,0,0,search_http_429,youtube_api,6.0,trends_api,45,kf_api,0.0,customs_api,48.148148148148145,0.0,15.625,51.61290322580645,0.4,0.35,0.25,23.16550925925926,50.0,45.11697281959379,0.1677,7.566116341845878
AE,kbeauty,54,40,sample_baseline,0,0,search_http_429,youtube_api,34.0,trends_api,45,kf_api,0.0,customs_api,48.64864864864865,0.0,75.60975609756098,51.61290322580645,0.4,0.35,0.25,38.36189848384971,50.0,48.15625066451188,0.2165,10.425828268866821
AE,kfashion,39,40,sample_baseline,0,0,search_http_429,youtube_api,8.0,trends_api,45,kf_api,0.0,customs_api,48.148148148148145,0.0,19.35483870967742,51.61290322580645,0.4,0.35,0.25,24.097968936678615,50.0,45.303464755077655,0.1401,6.34701541218638
AE,ktourism,35,40,sample_baseline,0,0,search_http_429,youtube_api,2.0,trends_api,45,kf_api,6000.0,sample_kto,31.818181818181817,0.0,40.0,51.61290322580645,0.4,0.35,0.25,22.727272727272727,0.3389830508474576,20.19881703862021,0.056,1.1311337541627318
TR,kpop,66,42,sample_baseline,7280585,5,,youtube_api,6.0,trends_api,40,kf_api,,,38.88888888888889,7.239470526590681,2.380952380952381,35.483870967741936,0.4,0.35,0.25,18.68460833510039,,28.764165914685314,0.1228,3.532239574323357
TR,kvideo,49,42,sample_baseline,0,0,search_http_429,youtube_api,0.0,trends_api,40,kf_api,,,36.11111111111111,0.0,0.0,35.483870967741936,0.4,0.35,0.25,14.444444444444443,,27.06810035842294,0.1287,3.4836645161290325
TR,kgame,58,42,sample_baseline,370461,2,,youtube_api,5.0,trends_api,40,kf_api,,,40.0,1.173545555514691,1.5384615384615385,35.483870967741936,0.4,0.35,0.25,16.795356329045525,,28.00846511226337,0.1067,2.9885032274785015
TR,kwebtoon,50,42,sample_baseline,0,0,search_http_429,youtube_api,11.0,trends_api,40,kf_api,,,30.76923076923077,0.0,39.130434782608695,35.483870967741936,0.4,0.35,0.25,22.090301003344482,,30.126442981982954,0.0615,1.8527762433919517
TR,kfood,35,42,sample_baseline,0,0,search_http_429,youtube_api,1.0,trends_api,40,kf_api,0.0,customs_api,18.51851851851852,0.0,0.0,35.483870967741936,0.4,0.35,0.25,7.407407407407408,50.0,37.12664277180406,0.1677,6.22613799283154
